Opisthokonta.txt,plum,153,0,76
Bacillariophyta.txt,orange,255,128,0
Dinophyceae.txt,blue,0,0,255
Haptophyta.txt,lavender,204,153,255
NonDiatomStramenopile.txt,peach,255,204,153
NonDinoAlveolata.txt,light blue,102,178,255
Viridiplantae.txt,green,0,153,0
Cryptophyta.txt,whatever,0,0,0
